ComponentName,FaultProbability
org.apache.commons.math.linear.AbstractFieldMatrix:getColumn,0
org.apache.commons.math.linear.SparseRealVector:mapPowToSelf,0
org.apache.commons.math.transform.FastFourierTransformer:scaleArray,0
org.apache.commons.math.linear.BigMatrixImpl:hashCode,0
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest:testWrongOrderMatrix,0.038
org.apache.commons.math.complex.ComplexUtils:sinh,0
org.apache.commons.math3.optimization.general.GaussNewtonOptimizer:<init>,0.095
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest:testBoundariesDimensionMismatch,0.19
org.apache.commons.math.analysis.integration.TrapezoidIntegrator:verifyIterationCount,0
org.apache.commons.math3.random.RandomAdaptor:createAdaptor,0.309
org.spaceroots.mantissa.ode.GraggBulirschStoerStepInterpolator:writeExternal,0
org.apache.commons.math3.genetics.RandomKeyTest:testComparatorPermutation,0.02
org.apache.commons.math3.linear.AbstractRealMatrix:toString,0.04
org.apache.commons.math3.ode.UnknownParameterException:<init>,0.038
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testOnTwoPoints,0.13
org.apache.commons.math.linear.SparseRealVectorTest:mapSqrtToSelf,0
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest:assertPutAndGet,0.03
org.apache.commons.math.ode.nonstiff.AdamsIntegratorTest:comparison,0
org.apache.commons.math3.ode.AbstractIntegrator:getMaxEvaluations,0.309
org.apache.commons.math.stat.AbstractStoreUnivariate:getSum,0
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:createDescriptiveStatistics,0.309
org.apache.commons.math.MessagesResources.fr:getContents,0
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest:testRedundantEquations,0
org.apache.commons.math.distribution.ZipfDistributionTest:<init>,0
org.apache.commons.math.stat.multivariate.SimpleRegressionTest:testPerfect,0
org.apache.commons.math.linear.DenseFieldMatrix:copyBlockPart,0
org.apache.commons.math3.genetics.GeneticAlgorithmTestPermutations:MinPermutations,0.309
org.apache.commons.math.linear.OpenMapRealVector:mapSubtract,0
org.apache.commons.math.linear.QRDecompositionImplTest:checkUpperTriangular,0
org.apache.commons.math3.util.ResizableDoubleArray:setExpansionFactor,0.19
org.apache.commons.math3.optim.linear.NoFeasibleSolutionException:<init>,0.038
org.apache.commons.math.ode.AbstractIntegrator:addEndTimeChecker,0
org.apache.commons.math3.geometry.euclidean.threed.FieldRotation:RotationDS,0.038
org.apache.commons.math.linear.RealVectorImplTest:getEntry,0
org.apache.commons.math.util.MathUtils:checkOrder,0.02
org.apache.commons.math.geometry.Vector3DTest:testScalarProduct,0.005
org.apache.commons.math3.distribution.TDistribution:isSupportLowerBoundInclusive,0.309
org.apache.commons.math.linear.RealVectorImplTest:mapCosh,0
org.apache.commons.math.geometry.Vector3DFormatAbstractTest:testForgottenSuffix,0.011
org.apache.commons.math.linear.Array2DRowRealMatrixTest:checkCopy,0
org.apache.commons.math.util.ResizableDoubleArray:discardExtremeElements,0
org.apache.commons.math.transform.FastHadamardTransformerTest:checkDoubleTransform,0
org.apache.commons.math.optimization.univariate.BracketFinder:getFLow,0
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet:boundaryFacet,0.02
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator:setMaxGrowth,0.309
org.spaceroots.mantissa.estimation.EstimatedParameterTest:suite,0
org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest:testMinStep,0
org.apache.commons.math.ode.nonstiff.AdamsIntegrator:integrate,0
org.spaceroots.mantissa.ode.EulerStepInterpolatorTest:testSerialization,0
org.apache.commons.math.linear.NonSelfAdjointOperatorException:NonSelfAdjointLinearOperatorException,0
org.apache.commons.math.linear.LUDecompositionImpl:evenPermutation,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest:testSolveAccuracySin,0
org.apache.commons.math3.linear.AbstractFieldMatrix:visit,0.309
org.apache.commons.math3.linear.SparseRealMatrixTest:testAddFail,0.03
org.apache.commons.math3.distribution.TDistributionTest:testSmallDf,0.02
org.apache.commons.math.linear.EigenDecompositionImplTest:checkEigenVector,0
org.apache.commons.math.util.DummyLocalizable:toString,0.046
org.apache.commons.math.linear.FieldVectorImpl:setEntry,0
org.apache.commons.math.estimation.MinpackTest:BrownDennisFunction,0
org.apache.commons.math.EmpiricalDistributionImpl:isLoaded,0
org.apache.commons.math3.stat.inference.GTestTest:testScaling,0.038
org.apache.commons.math3.util.OpenIntToFieldTest:testRemove,0.02
org.apache.commons.math3.random.RandomDataTest:testNextSecureIntPositiveRange,0.06
org.apache.commons.math.geometry.Vector3DTest:testVectorialProducts,0
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest:testBadParameters,0
org.apache.commons.math.analysis.RiddersSolverTest:testDeprecated,0.005
org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer:getEmptyClusterStrategy,0.038
org.apache.commons.math.ode.nonstiff.MultistepIntegrator:<init>,0
org.apache.commons.math.linear.BigMatrixImpl:getRowMatrix,0
org.apache.commons.math.linear.RealVectorImpl:getNorm,0
org.apache.commons.math.stat.descriptive.summary.SumOfLogs:copy,0
org.apache.commons.math3.geometry.euclidean.threed.Line:<init>,0.095
org.apache.commons.math.ConvergingAlgorithmImpl:getIterationCount,0
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator:<init>,0.038
org.apache.commons.math3.linear.SingularValueDecompositionTest:testUOrthogonal,0.065
org.apache.commons.math3.util.ArithmeticUtils:factorialLog,0.02
org.apache.commons.math.analysis.integration.RombergIntegratorTest:testParameters,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils:forceSide,0
org.apache.commons.math.stat.inference.TestUtilsTest:testChiSquareZeroCount,0
org.apache.commons.math3.linear.PreconditionedIterativeLinearSolver:solve,0.407
org.apache.commons.math.linear.EigenDecompositionImpl:updateSigma,0
org.apache.commons.math3.complex.Complex:reciprocal,0.02
org.apache.commons.math3.stat.inference.GTest:gDataSetsComparison,0.038
org.apache.commons.math.linear.BlockRealMatrixTest:checkCopy,0
org.apache.commons.math.analysis.interpolation.LoessInterpolator:smooth,0
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer:guessParametersErrors,0.02
org.apache.commons.math3.optimization.general.MinpackTest:testMinpackBrownAlmostLinear,0.12
org.apache.commons.math3.stat.descriptive.moment.MeanTest:expectedWeightedValue,0.309
org.apache.commons.math3.random.AbstractWell:setSeed,0.309
org.apache.commons.math3.stat.regression.MillerUpdatingRegression:regress,0.28
org.apache.commons.math3.random.Well512a:next,0.02
org.apache.commons.math3.fraction.Fraction:negate,0.06
org.apache.commons.math3.distribution.UniformRealDistribution:getSolverAbsoluteAccuracy,0.309
org.apache.commons.math.transform.FastSineTransformerTest:testSinFunction,0
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsImpl:setWindowSize,0
org.apache.commons.math3.util.ResizableDoubleArray:getInternalLength,0.309
org.apache.commons.math.DoubleArrayAbstractTest:testAddElementRolling,0
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm:getCenters,0.065
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver:isBracketing,0.046
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest:checkValue,0
org.apache.commons.math.complex.ComplexTest:testEqualsTrue,0
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest:polynomial,0
org.apache.commons.math.linear.OpenMapRealVector:mapDivideToSelf,0
org.apache.commons.math.geometry.Vector3DFormatAbstractTest:testSimpleWithDecimalsTrunc,0.045
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest:getNumberOfRegressors,0.309
org.apache.commons.math3.distribution.NormalDistributionTest:testExtremeValues,0.02
org.apache.commons.math.stat.univariate.rank.Max:getValue,0
org.apache.commons.math3.random.CorrelatedRandomVectorGenerator:<init>,0.02
org.apache.commons.math3.complex.ComplexFormatAbstractTest:testNegativeReal,0.06
org.apache.commons.math.transform.FastFourierTransformer:inverseTransform2,0
org.apache.commons.math3.genetics.BinaryChromosome:checkValidity,0.13
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerStepInterpolator:computeInterpolatedStateAndDerivatives,0
org.apache.commons.math.complex.ComplexUtilsTest:testSqrt1zNaN,0
org.apache.commons.math3.analysis.solvers.LaguerreSolverTest:testParameters,0.02
org.apache.commons.math.linear.OpenMapRealVector:mapFloor,0
org.apache.commons.math.linear.BiDiagonalTransformerTest:checkOrthogonal,0
org.apache.commons.math.stat.inference.ChiSquareTestTest:testChiSquare,0
org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest:KeplerHandler,0.309
org.apache.commons.math.util.OpenIntToFieldHashMap:size,0
org.apache.commons.math.distribution.NormalDistributionTest:testInverseCummulativeProbability001,0
org.apache.commons.math.transform.FastSineTransformer:inversetransform,0
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics:getCovariance,0.309
org.apache.commons.math.transform.FastSineTransformerTest:testParameters,0
org.apache.commons.math.linear.RealMatrixImpl:walkInColumnOrder,0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:<init>,0.02
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:subtract,0.095
org.apache.commons.math3.analysis.differentiation.DerivativeStructure:getFreeParameters,0.038
org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactoryTest:testConcurrentCreation,0.038
org.apache.commons.math3.stat.correlation.StorelessCovariance:incrementCovariance,0.06
org.apache.commons.math.util.MathUtilsTest:testAddAndCheckLong,0
org.apache.commons.math.stat.FrequencyTest:testAdd,0
org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatisticAbstractTest:checkClearValue,0.309
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolatorTest:serialization,0.03
org.apache.commons.math3.optim.linear.SimplexSolverTest:testTrivialModel,0.038
org.apache.commons.math3.transform.RealTransformerAbstractTest:createRealData,0.13
org.apache.commons.math.linear.EigenDecompositionImplTest:testMathpbx02,0.02
org.apache.commons.math.linear.OpenMapRealVector:mapSinToSelf,0
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest:testRosenbrock,0.02
org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest:getEnd,0.309
org.apache.commons.math.linear.MatrixUtilsTest:testCreateColumnBigMatrix,0
org.apache.commons.math3.stat.descriptive.moment.SemiVariance:getDirection,0.309
org.apache.commons.math.ode.GillStepInterpolator:doCopy,0
org.apache.commons.math3.linear.BlockFieldMatrixTest:testGetRowMatrix,0.02
org.apache.commons.math.optimization.general.AbstractScalarDifferentiableOptimizer:getGradientEvaluations,0
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testConstructors,0.038
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimatorTest:checkTheoreticalMinParams,0
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest:testMultiplication,0
org.apache.commons.math3.analysis.function.Cbrt:value,0.309
org.apache.commons.math.linear.ArrayRealVector:mapLog1p,0
org.apache.commons.math3.geometry.euclidean.oned.Vector1D:distanceInf,0.309
org.apache.commons.math3.distribution.BinomialDistributionTest:makeCumulativeTestPoints,0.309
org.apache.commons.math3.ode.events.ReappearingEventTest:init,0.069
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane:getHyperplane,0.309
org.apache.commons.math.stat.univariate.moment.MeanTest:testSmallSamples,0
org.apache.commons.math.linear.RealMatrixImplTest:testSetColumnVector,0
org.apache.commons.math3.fitting.GaussianFitterTest:testMath519,0.038
org.spaceroots.mantissa.estimation.EstimatedParameter:<init>,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils:<init>,0
org.apache.commons.math3.optim.SimpleBounds:getLower,0.038
org.apache.commons.math.stat.descriptive.DescriptiveStatistics:setMaxImpl,0
org.apache.commons.math.util.MathUtilsTest:testHash,0
org.apache.commons.math.linear.FieldVectorImpl:mapSubtract,0
org.spaceroots.mantissa.optimization.NelderMeadTest:<init>,0
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest:testNullFunction,0.309
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimatorTest:getJacobian,0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSetTest:testSinglePoint,0.125
org.spaceroots.mantissa.estimation.MinpackTest:testMinpackChebyquad,0
org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest:value,0.038
org.apache.commons.math.util.OpenIntToDoubleHashMap:get,0
org.apache.commons.math.linear.RealMatrixImplTest:permuteRows,0
org.apache.commons.math3.optim.linear.SimplexSolverTest:testMath293,0.038
org.apache.commons.math3.optimization.general.MinpackTest:Osborne1Function,0.095
org.apache.commons.math.ode.nonstiff.ThreeEighthesStepInterpolatorTest:derivativesConsistency,0
org.apache.commons.math3.ode.TestProblem6:copy,0.309
org.apache.commons.math.ode.events.CombinedEventsManager:stop,0
org.apache.commons.math3.util.IterationManager:fireTerminationEvent,0.065
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest:testIssue880Simplified,0.038
org.apache.commons.math.fraction.BigFractionFormatTest:testParseNegative,0
org.apache.commons.math.distribution.ChiSquareDistributionTest:testMomonts,0.02
org.apache.commons.math.random.CorrelatedRandomVectorGenerator:getRank,0
org.apache.commons.math3.linear.SparseFieldVector:mapMultiply,0.309
org.apache.commons.math.util.MathUtilsTest:testBinomialCoefficientLarge,0.01
org.apache.commons.math3.complex.ComplexFormatAbstractTest:testZeroImaginary,0.06
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest:testOnStraightLine,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest:testMinpackBrownDennis,0.038
org.apache.commons.math3.distribution.AbstractRealDistribution:value,0.309
org.apache.commons.math3.random.StableRandomGeneratorTest:testGaussianCase,0.03
org.apache.commons.math3.genetics.CycleCrossoverTest:testCrossoverInvalidFixedLengthChromosomeSecond,0.038
org.apache.commons.math.stat.CertifiedDataTest:testDescriptiveStatistics,0
org.apache.commons.math.linear.DenseRealMatrixTest:testPremultiply,0
org.apache.commons.math3.util.FastMathStrictComparisonTest:callMethods,0.02
org.apache.commons.math3.geometry.euclidean.threed.Plane:toSpace,0.095
org.apache.commons.math.linear.ArrayRealVector:mapLog10,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.StraightLineProblem:target,0.038
org.apache.commons.math3.linear.EigenDecompositionTest:createTestMatrix,0.06
org.apache.commons.math3.stat.descriptive.rank.PercentileTest:expectedValue,0.309
org.apache.commons.math.ode.nonstiff.EulerIntegratorTest:reset,0
org.apache.commons.math3.util.BigRealTest:testSubtract,0.065
org.apache.commons.math3.AbstractExtendedFieldElementTest:testAtanh,0.038
org.spaceroots.mantissa.ode.StepNormalizerTest:testBoundaries,0
org.apache.commons.math.BivariateRegression:getSlope,0
org.apache.commons.math.stat.univariate.BeanListUnivariateImplTest:testPropStats,0
org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator:<init>,0.02
org.apache.commons.math3.stat.ranking.NaturalRankingTest:testNaNsFixedTiesRandom,0.02
org.apache.commons.math3.linear.OpenMapRealVector:copy,0.309
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest:testRedundantEquations,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testTrivial,0.18
org.apache.commons.math3.fraction.ProperFractionFormat:<init>,0.095
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues:<init>,0.05
org.apache.commons.math3.stat.descriptive.rank.MedianTest:getUnivariateStatistic,0.309
org.apache.commons.math.linear.RealVectorFormatAbstractTest:testForgottenPrefix,0
org.apache.commons.math3.random.RandomDataGenerator:setSecureAlgorithm,0.038
org.apache.commons.math3.distribution.LogNormalDistributionTest:testExtremeValues,0.04
org.apache.commons.math3.optim.linear.SimplexTableauTest:createConstraints,0.038
org.apache.commons.math3.complex.ComplexTest:testReciprocalImaginary,0.095
org.apache.commons.math.util.ArithmeticsUtils:checkBinomial,0
org.apache.commons.math3.optimization.general.RandomCirclePointGenerator:<init>,0.23
org.apache.commons.math.geometry.euclidean.twoD.PolygonsSetTest:testXor,0.14
org.apache.commons.math.linear.OpenMapRealVector:mapSignum,0
org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution:reseedRandomGenerator,0.038
org.apache.commons.math.ExpandableDoubleArray:<init>,0
org.apache.commons.math.UnivariateImpl:getMax,0
org.apache.commons.math3.ode.JacobianMatrices:addParameterJacobianProvider,0.309
org.apache.commons.math.analysis.NewtonSolverTest:testDeprecated,0.005
org.apache.commons.math.linear.MatrixUtilsTest:testBigFractionConverter,0
org.spaceroots.mantissa.geometry.RotationTest:testAngles,0
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegrator:readObject,0
org.apache.commons.math3.fraction.BigFractionField:getRuntimeClass,0.309
org.apache.commons.math3.stat.descriptive.moment.Variance:evaluate,0.309
org.apache.commons.math.linear.QRDecompositionImplTest:testMatricesValues,0
org.apache.commons.math.linear.BigMatrixImplTest:testDimensions,0
org.apache.commons.math3.complex.ComplexTest:testReciprocalZero,0.309
org.apache.commons.math3.linear.BlockRealMatrix:transpose,0.02
org.apache.commons.math.random.RandomGeneratorAbstractTest:testNextSecureInt,0.02
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics:setMeanImpl,0.309
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest:LinearProblem,0
org.apache.commons.math.UnivariateImpl:getSumQuad,0
org.apache.commons.math3.distribution.FDistribution:getNumericalMean,0.05
org.apache.commons.math3.linear.SymmLQTest:testUnpreconditionedSolutionWithInitialGuess,0.04
org.apache.commons.math3.AbstractExtendedFieldElementTest:testCos,0.038
org.apache.commons.math3.distribution.DiscreteDistribution:probability,0.038
org.apache.commons.math.util.MathUtils:mulAndCheck,0.01
org.apache.commons.math.linear.SingularValueDecompositionImplTest:testConditionNumber,0
org.apache.commons.math3.linear.AbstractRealMatrix:setColumnVector,0.02
org.apache.commons.math.FixedDoubleArrayTest:<init>,0
org.apache.commons.math3.geometry.euclidean.oned.Interval:getLower,0.309
org.apache.commons.math.distribution.ZipfDistributionImpl:getExponent,0
org.apache.commons.math3.linear.SparseRealVectorTest:testOuterProduct,0.23
org.apache.commons.math.exception.NonMonotonousSequenceException:getIndex,0.047
org.apache.commons.math.ode.AdaptiveStepsizeIntegrator:addEventHandler,0
org.apache.commons.math.stat.correlation.SpearmansCorrelation:correlation,0
org.apache.commons.math.ode.AbstractIntegrator:setEquations,0
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testWalk,0.28
org.apache.commons.math.stat.univariate.DescriptiveStatistics:getKurtosis,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest:testLeastSquares2,0.038
org.apache.commons.math.stat.multivariate.SimpleRegressionTest:suite,0
org.apache.commons.math.complex.ComplexTest:testCoshNaN,0
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest:decreasingSteps,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat:<init>,0.309
org.apache.commons.math.stat.descriptive.StorelessUnivariateStatisticAbstractTest:testCopyConsistency,0
org.apache.commons.math.ode.nonstiff.GillIntegratorTest:computeDerivatives,0
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest:doMath798,0.038
org.apache.commons.math.distribution.WeibullDistributionImpl:setShape,0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:multiply,0
org.apache.commons.math3.genetics.TournamentSelection:<init>,0.309
org.apache.commons.math3.analysis.polynomials.PolynomialsUtils:createLaguerrePolynomial,0.02
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:getSumsqImpl,0.309
org.apache.commons.math.geometry.partitioning.Region:getBoundarySize,0
org.apache.commons.math3.linear.RealVectorFormatAbstractTest:testForgottenSuffix,0.06
org.apache.commons.math3.linear.ArrayRealVector:<init>,0.19
org.apache.commons.math.ListUnivariateImpl:addValue,0
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testIdentity,0.038
org.apache.commons.math3.stat.descriptive.moment.Kurtosis:getN,0.309
org.apache.commons.math.linear.DenseFieldMatrixTest:testGetSetRowLarge,0
org.apache.commons.math.stat.descriptive.SummaryStatistics:checkEmpty,0
org.apache.commons.math.stat.inference.TestUtilsTest:testSmallSamples,0
org.apache.commons.math3.analysis.differentiation.DSCompiler:multiply,0.038
org.apache.commons.math3.random.RandomDataImpl:nextSecureInt,0.03
org.apache.commons.math.ode.sampling.DummyStepInterpolator:writeExternal,0
org.apache.commons.math.exception.MatrixDimensionMismatchException:getWrongRowDimension,0
org.apache.commons.math.linear.DenseRealMatrix:<init>,0
org.apache.commons.math.fraction.FractionFormat:<init>,0
org.apache.commons.math3.linear.RealVector:Entry,0.309
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest:value,0.038
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:getComponents,0.309
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer:optimize,0.02
org.apache.commons.math.distribution.CauchyDistribution:calculateNumericalMean,0
org.apache.commons.math3.linear.RealVectorTest:testSetSubVectorInvalidIndex3,0.216
org.apache.commons.math3.optimization.fitting.CurveFitter:getObservations,0.309
org.apache.commons.math.linear.SparseFieldMatrix:<init>,0
org.apache.commons.math.linear.OpenMapRealVector:mapSin,0
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest:setQuantile,0
org.apache.commons.math3.optimization.Weight:getWeight,0.038
org.apache.commons.math.distribution.BinomialDistributionTest:testInverseCumulativeProbability001,0
org.apache.commons.math.linear.BlockFieldMatrixTest:testSetColumnVector,0
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest:testMaximize,0.03
org.apache.commons.math3.optimization.linear.LinearObjectiveFunction:readObject,0.095
org.apache.commons.math3.linear.EigenSolverTest:testSolveDimensionErrors,0.03
org.apache.commons.math.complex.ComplexUtilsTest:testTanhInf,0
org.apache.commons.math3.linear.RealVectorFormatAbstractTest:testParseNonDefaultSetting,0.03
org.apache.commons.math.util.ArithmeticsUtils:addAndCheck,0.02
org.apache.commons.math3.random.EmpiricalDistribution:pB,0.038
org.apache.commons.math.util.MathUtilsTest:testSinh,0
org.apache.commons.math.linear.Array2DRowRealMatrixTest:testGetSubMatrix,0
org.apache.commons.math.linear.ArrayRealVectorTest:mapSignum,0
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator:<init>,0.095
org.apache.commons.math.analysis.UnivariateRealSolverUtils:setup,0
org.apache.commons.math3.util.ResizableDoubleArrayTest:testMutators,0.02
org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution:createH,0.33
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest:Circle,0
org.apache.commons.math.stat.inference.TTestTest:testSmallSamples,0
org.apache.commons.math3.util.FastMathCalc:split,0.02
org.apache.commons.math3.stat.Frequency:hashCode,0.19
org.apache.commons.math3.optimization.direct.BOBYQAOptimizer:trsbox,0.27
org.apache.commons.math3.linear.SparseRealVectorTest:unitize,0.309
org.apache.commons.math3.util.MathArraysTest:testCheckPositive,0.038
org.apache.commons.math.linear.LUSolverTest:getDeterminant,0
org.apache.commons.math3.distribution.LevyDistribution:getNumericalVariance,0.038
org.apache.commons.math.linear.DenseFieldMatrixTest:testGetSetRowVectorLarge,0
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest:testOverrideMeanWithMathClass,0.05
org.apache.commons.math3.random.ValueServer:computeDistribution,0.06
org.apache.commons.math.util.MathUtilsTest:testEqualsIncludingNaNWithAllowedDelta,0.01
org.apache.commons.math.stat.univariate.DescriptiveStatistics:getSkewness,0
org.apache.commons.math.linear.CholeskyDecompositionImpl:isNonSingular,0
org.apache.commons.math3.stat.ranking.NaturalRankingTest:testNaNsRemovedTiesSequential,0.02
org.apache.commons.math.linear.QRDecompositionImplTest:testSolveDimensionErrors,0
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator:getPolynomials,0.02
org.apache.commons.math3.distribution.RealDistributionAbstractTest:setInverseCumulativeTestValues,0.309
org.apache.commons.math.transform.FastFourierTransformer:createUnitary,0.115
org.apache.commons.math.geometry.partitioning.Region:visitInternalNode,0
org.apache.commons.math.linear.DenseRealMatrix:walkInOptimizedOrder,0
org.apache.commons.math3.complex.Complex:getField,0.309
org.apache.commons.math.optimization.general.PowellOptimizer:<init>,0.07
org.apache.commons.math3.primes.SmallPrimes:smallTrialDivision,0.038
org.apache.commons.math.linear.SingularValueDecompositionImplTest:<init>,0
org.apache.commons.math3.transform.FastCosineTransformerTest:transform,0.02
org.apache.commons.math.distribution.HypergeometricDistributionTest:testCumulativeProbability1,0
org.apache.commons.math3.optim.univariate.BrentOptimizerTest:testMath832,0.038
org.apache.commons.math3.analysis.function.Identity:value,0.309
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer:qTy,0.038
org.apache.commons.math3.util.MathArraysTest:testIsMonotonic,0.03
org.apache.commons.math.ode.nonstiff.RungeKuttaStepInterpolator:writeExternal,0
org.apache.commons.math.linear.BiDiagonalTransformer:getSecondaryDiagonalRef,0
org.apache.commons.math.linear.AbstractRealVectorTest:mapDivideToSelf,0
org.apache.commons.math3.distribution.MultivariateNormalDistribution:getKernel,0.038
org.apache.commons.math3.linear.ArrayRealVectorTest:testCombineToSelfSameType,0.14
org.spaceroots.mantissa.geometry.Vector3DTest:testAdd,0
org.apache.commons.math.stat.descriptive.SummaryStatistics:setMaxImpl,0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize,0
org.apache.commons.math.ode.AbstractIntegrator:clearStepHandlers,0
org.spaceroots.mantissa.estimation.MinpackTest:LinearFullRankFunction,0
org.apache.commons.math.AbstractStoreUnivariate:getStandardDeviation,0
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest:testGetRMS,0.02
org.apache.commons.math3.random.MersenneTwister:<init>,0.095
org.apache.commons.math3.optimization.general.RandomStraightLinePointGenerator:generate,0.29
org.apache.commons.math3.ode.events.OverlappingEventsTest:init,0.069
org.apache.commons.math.distribution.ContinuousDistributionAbstractTest:setCumulativeTestPoints,0
org.apache.commons.math.analysis.PolynomialSplineFunctionTest:testValues,0
org.apache.commons.math3.optim.univariate.BracketFinder:getFMid,0.038
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest:testStdErrorConsistency,0.02
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testMath296withoutWeights,0.02
org.apache.commons.math3.optimization.direct.AbstractSimplex:getPoints,0.065
org.apache.commons.math3.linear.DefaultIterativeLinearSolverEvent:getSolution,0.309
org.apache.commons.math3.exception.util.ExceptionContext:serializeContext,0.04
org.spaceroots.mantissa.ode.GraggBulirschStoerIntegrator:addSwitchingFunction,0
org.apache.commons.math3.linear.RealVector:SparseEntryIterator,0.13
org.apache.commons.math.geometry.euclidean.oneD.IntervalsSetTest:testMultiple,0.03
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsImplTest:testStats,0
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testTooLargeOrder,0.038
org.apache.commons.math3.util.FastMathTest:testLog1pSpecialCases,0.065
org.apache.commons.math3.linear.RealVectorFormat:getSuffix,0.309
org.apache.commons.math.linear.BlockRealMatrix:setColumnMatrix,0
org.apache.commons.math3.complex.ComplexTest:testSqrtRealPositive,0.065
org.apache.commons.math.estimation.GaussNewtonEstimatorTest:LinearMeasurement,0
org.apache.commons.math3.optim.PointVectorValuePair:DataTransferObject,0.038
