TestName,TestOutcomeName,TestOutcome
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest:testMinimize1,failure,0
org.apache.commons.math3.geometry.euclidean.threed.RotationTest:testMatrix,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testWalkInDefaultOrderPreservingVisitor1,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testWalkInDefaultOrderPreservingVisitor2,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testWalkInDefaultOrderPreservingVisitor3,pass,1
org.apache.commons.math3.util.MultidimensionalCounterTest:testIteratorPreconditions,pass,1
org.apache.commons.math3.distribution.TDistributionTest:testDistributionClone,pass,1
org.apache.commons.math3.random.Well44497aTest:testSeeding,pass,1
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest:testMisc,pass,1
org.apache.commons.math3.stat.descriptive.rank.PercentileTest:testCopy,pass,1
org.apache.commons.math3.genetics.RandomKeyMutationTest:testMutate,pass,1
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest:testAckley,pass,1
org.apache.commons.math3.linear.BlockRealMatrixTest:testWalk,pass,1
org.apache.commons.math3.linear.DiagonalMatrixTest:testMultiplyEntry,pass,1
org.apache.commons.math3.util.Decimal64Test:testIsNaN,pass,1
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest:testRedundantEquations,pass,1
org.apache.commons.math3.complex.QuaternionTest:testQuaternionEquals2,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testJacobiEvaluationAt1,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextIntDirect,pass,1
org.apache.commons.math3.stat.StatUtilsTest:testProduct,pass,1
org.apache.commons.math3.linear.FrenchRealVectorFormatTest:testNan,pass,1
org.apache.commons.math3.stat.descriptive.rank.PercentileTest:testEvaluateArraySegmentWeighted,pass,1
org.apache.commons.math3.special.ErfTest:testErfGnu,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testSubtractSameType,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextSecureIntNegativeRange,pass,1
org.apache.commons.math3.analysis.FunctionUtilsTest:testMultiply,pass,1
org.apache.commons.math3.random.Well512aTest:testConfig,pass,1
org.apache.commons.math3.optimization.univariate.BracketFinderTest:testCubicMin,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextUniformUniformPositiveBounds,pass,1
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest:testLeastSquares2,pass,1
org.apache.commons.math3.linear.SparseRealMatrixTest:testGetVectors,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatTest:testPositiveInfinity,pass,1
org.apache.commons.math3.linear.BlockRealMatrixTest:testGetSetColumnLarge,pass,1
org.apache.commons.math3.ode.JacobianMatricesTest:testFinalResult,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextSecureHex,pass,1
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest:testInconsistentSizes1,pass,1
org.apache.commons.math3.linear.RealMatrixFormatTest:testSimpleNoDecimals,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonFormTest:testLinearFunction,pass,1
org.apache.commons.math3.transform.FastSineTransformerTest:testTransformFunctionNotStrictlyPositiveNumberOfSamples[0],pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionParametricTest:testAllMonomials[9],pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testGetL1DistanceSameType,pass,1
org.apache.commons.math3.distribution.ChiSquaredDistributionTest:testDfAccessors,pass,1
org.apache.commons.math3.special.ErfTest:testErfcMaple,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testConsistency,pass,1
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest:testSolveSin,pass,1
org.apache.commons.math3.distribution.UniformRealDistributionTest:testDensities,pass,1
org.apache.commons.math3.dfp.DfpTest:testTanh,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextBeta,pass,1
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinatesTest:testGradient,pass,1
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest:cannotAddNullCovarianceData,pass,1
org.apache.commons.math3.genetics.OnePointCrossoverTest:testCrossover,pass,1
org.apache.commons.math3.random.ValueServerTest:testModes,pass,1
org.apache.commons.math3.linear.UnmodifiableOpenMapRealVectorTest:testSetEntry,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextWeibull,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testSetEntryInvalidIndex2,pass,1
org.apache.commons.math3.stat.descriptive.moment.SecondMomentTest:testWeightedConsistency,pass,1
org.apache.commons.math3.random.Well19937cTest:testNextInversionDeviate,pass,1
org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest:testMath789,pass,1
org.apache.commons.math3.geometry.euclidean.threed.RotationTest:testApplyInverseTo,pass,1
org.apache.commons.math3.complex.ComplexTest:testDivideZeroZero,pass,1
org.apache.commons.math3.special.BetaTest:testRegularizedBetaNanPositivePositive,pass,1
org.apache.commons.math3.stat.CertifiedDataTest:testSummaryStatistics,pass,1
org.apache.commons.math3.distribution.FDistributionTest:testInverseCumulativeProbabilities,pass,1
org.apache.commons.math3.linear.RealVectorFormatTest:testForgottenSuffix,pass,1
org.apache.commons.math3.random.Well44497bTest:testConfig,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatisticsTest:testGetSummary,pass,1
org.apache.commons.math3.optim.linear.SimplexSolverTest:testEpsilon,failure,0
org.apache.commons.math3.random.AbstractRandomGeneratorTest:testNextLongWideRange,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testAddToEntry,pass,1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testGetColumnVector,pass,1
org.apache.commons.math3.geometry.euclidean.threed.LineTest:testPointDistance,pass,1
org.apache.commons.math3.complex.ComplexFormatTest:testZeroImaginary,pass,1
org.apache.commons.math3.random.Well512aTest:testNextUniformExclusiveEndpoints,pass,1
org.apache.commons.math3.random.ISAACTest:testNextLongNegativeToPositiveRange,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextIntIAE,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextSecureLongNegativeRange,pass,1
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest:testConstrainedRosenWithMoreInterpolationPoints,pass,1
org.apache.commons.math3.linear.CholeskyDecompositionTest:testNotPositiveDefinite,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest:testQuadratic,pass,1
org.apache.commons.math3.random.ISAACTest:testFloatDirect,pass,1
org.apache.commons.math3.geometry.euclidean.threed.LineTest:testRevert,pass,1
org.apache.commons.math3.complex.ComplexTest:testpowNull,pass,1
org.apache.commons.math3.fitting.PolynomialFitterTest:testMath798WithToleranceTooLowButNoException,failure,0
org.apache.commons.math3.linear.BiDiagonalTransformerTest:testBBiDiagonal,pass,1
org.apache.commons.math3.random.Well19937cTest:testNextLongNegativeRange,pass,1
org.apache.commons.math3.fraction.FractionFormatTest:testFormat,pass,1
org.apache.commons.math3.special.ErfTest:testErfcInv,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testCigar,failure,0
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[42],pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testCosineSameType,pass,1
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testNonStrictlyIncreasing1,pass,1
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testNonStrictlyIncreasing2,pass,1
org.apache.commons.math3.distribution.PoissonDistributionTest:testLargeMeanInverseCumulativeProbability,pass,1
org.apache.commons.math3.transform.FastCosineTransformerTest:testTransformFunctionNotStrictlyPositiveNumberOfSamples[1],pass,1
org.apache.commons.math3.random.Well1024aTest:testNextFloatDirect,pass,1
org.apache.commons.math3.genetics.ListPopulationTest:testSetPopulationLimitTooSmall,pass,1
org.apache.commons.math3.distribution.CauchyDistributionTest:testDensities,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest:testStartSimplexInsideRange,failure,0
org.apache.commons.math3.stat.inference.GTestTest:testNegativeObservedCounts,pass,1
org.apache.commons.math3.stat.descriptive.moment.StandardDeviationTest:testEvaluateArraySegment,pass,1
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest:testIntersectionBoundaryOutside,pass,1
org.apache.commons.math3.complex.ComplexTest:testAbsNaN,pass,1
org.apache.commons.math3.stat.descriptive.MixedListUnivariateImplTest:testProductAndGeometricMean,pass,1
org.apache.commons.math3.linear.FieldMatrixImplTest:testSetSubMatrix,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest:testElliRotated,failure,0
org.apache.commons.math3.distribution.TriangularDistributionTest:testCumulativeProbabilities,pass,1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest:testPercentileSetter,pass,1
org.apache.commons.math3.optim.linear.SimplexSolverTest:testMath930,failure,0
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testCopySign,pass,1
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testSimplexSolver,pass,1
org.apache.commons.math3.util.Decimal64Test:testDivideField,pass,1
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest:testIntersectionBoundaryBoundary,pass,1
org.apache.commons.math3.random.AbstractRandomGeneratorTest:testNextGaussian,pass,1
org.apache.commons.math3.transform.FastHadamardTransformerTest:test8Points,pass,1
org.apache.commons.math3.linear.RealVectorTest:testWalkInOptimizedOrderChangingVisitor2,pass,1
org.apache.commons.math3.linear.RealVectorTest:testWalkInOptimizedOrderChangingVisitor3,pass,1
org.apache.commons.math3.util.Decimal64Test:testScalb,pass,1
org.apache.commons.math3.linear.RealVectorTest:testWalkInOptimizedOrderChangingVisitor1,pass,1
org.apache.commons.math3.linear.RealVectorTest:testProjectionMixedTypes,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest:testIncLastRev,pass,1
org.apache.commons.math3.stat.inference.OneWayAnovaTest:testAnovaTest,pass,1
org.apache.commons.math3.complex.ComplexFormatTest:testNegativeInfinity,pass,1
org.apache.commons.math3.util.PrecisionTest:testEqualsIncludingNaN,pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreTest:testInverse,pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest:testAllMonomials[29],pass,1
org.apache.commons.math3.complex.ComplexTest:testSinhInf,pass,1
org.apache.commons.math3.util.Decimal64Test:testCos,pass,1
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest:testTablet,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextPoissonConsistency,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextIntIAE,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest:testMulLast,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[51],pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testIllegalArguments,pass,1
org.apache.commons.math3.util.FastMathTest:testAcosSpecialCases,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextBinomial,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testDistance,pass,1
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinatesTest:testCoordinatesCtoS,pass,1
org.apache.commons.math3.linear.RealMatrixFormatTest:testPositiveInfinity,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testAppendVector,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testInverseCumulativeProbabilities,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatTest:testConstructorSingleFormat,pass,1
org.apache.commons.math3.linear.FieldMatrixImplTest:testGetColumnMatrix,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextGamma,pass,1
org.apache.commons.math3.random.Well512aTest:testNextIntDirect,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest:testVectorTwoPairs,pass,1
org.apache.commons.math3.util.OpenIntToFieldTest:testContainsKey,pass,1
org.apache.commons.math3.special.GammaTest:testRegularizedGammaPositiveNan,pass,1
org.apache.commons.math3.stat.descriptive.rank.MaxTest:testEvaluateArraySegment,pass,1
org.apache.commons.math3.stat.FrequencyTest:testMergeCollection,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatTest:testForgottenSeparator,pass,1
org.apache.commons.math3.linear.RealVectorTest:testSubtractSameType,pass,1
org.apache.commons.math3.special.ErfTest:testErfcInvInfinite,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testAsin,pass,1
org.apache.commons.math3.linear.RealVectorTest:testWalkInDefaultOrderPreservingVisitor2,pass,1
org.apache.commons.math3.random.Well19937aTest:testNextUniformExclusiveEndpoints,pass,1
org.apache.commons.math3.distribution.UniformRealDistributionTest:testPreconditions2,pass,1
org.apache.commons.math3.util.FastMathTest:testConstants,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextCauchy,pass,1
org.apache.commons.math3.dfp.DfpTest:testCopySignDouble,pass,1
org.apache.commons.math3.complex.ComplexTest:testScalarMultiplyNaN,pass,1
org.apache.commons.math3.linear.FieldMatrixImplTest:testGetRowVector,pass,1
org.apache.commons.math3.stat.inference.GTestTest:testGTestIndependance3,pass,1
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest:testOneSet,pass,1
org.apache.commons.math3.stat.descriptive.moment.StandardDeviationTest:testEvaluation,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest:testCircleFittingGoodInit,failure,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest:testRedundantEquations,failure,0
org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest:testAllMonomials[12],pass,1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest:test20090720,pass,1
org.apache.commons.math3.stat.inference.GTestTest:testGTestIndependance1,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextLongDirect,pass,1
org.apache.commons.math3.special.GammaTest:testLogGammaNegative,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextBeta,pass,1
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testMath286,pass,1
org.apache.commons.math3.util.DefaultTransformerTest:testSerial,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testExtremeValues,pass,1
org.apache.commons.math3.distribution.HypergeometricDistributionTest:testLargeValues,pass,1
org.apache.commons.math3.linear.RealVectorTest:testAddToEntry,pass,1
org.apache.commons.math3.stat.inference.TTestTest:testPaired,pass,1
org.apache.commons.math3.linear.BlockRealMatrixTest:testAddFail,pass,1
org.apache.commons.math3.linear.FieldLUDecompositionTest:testUUpperTriangular,pass,1
org.apache.commons.math3.ode.nonstiff.GillStepInterpolatorTest:testDerivativesConsistency,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[35],pass,1
org.apache.commons.math3.random.SynchronizedRandomGeneratorTest:testAdapter,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest:testNaNContracts,pass,1
org.apache.commons.math3.util.FastMathTest:testAcosAccuracy,pass,1
org.apache.commons.math3.linear.RealVectorTest:testAddToEntryInvalidIndex2,pass,1
org.apache.commons.math3.util.OpenIntToFieldTest:testPutKeysWithCollisions,pass,1
org.apache.commons.math3.linear.RealVectorTest:testAddToEntryInvalidIndex1,pass,1
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest:testInsufficientData,pass,1
org.apache.commons.math3.complex.ComplexTest:testNthRoot_cornercase_thirdRoot_realPartZero,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[28],pass,1
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest:testTrivial,failure,0
org.apache.commons.math3.random.Well19937cTest:testNextInt2,pass,1
org.apache.commons.math3.util.Decimal64Test:testSubtract,pass,1
org.apache.commons.math3.linear.RealVectorTest:testMapDivide,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest:testMinpackLinearRank1ZeroColsAndRows,failure,0
org.apache.commons.math3.optim.univariate.BracketFinderTest:testCubicMax,pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest:testAllMonomials[15],pass,1
org.apache.commons.math3.linear.SymmLQTest:testDimensionMismatchRightHandSide,pass,1
org.apache.commons.math3.optimization.general.MinpackTest:testMinpackJennrichSampson,pass,1
org.apache.commons.math3.complex.ComplexTest:testEqualsTrue,pass,1
org.apache.commons.math3.stat.descriptive.summary.SumSqTest:testWeightedConsistency,pass,1
org.apache.commons.math3.complex.ComplexFormatTest:testParsePositiveInfinity,pass,1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest:testSolutionAboveSide,pass,1
org.apache.commons.math3.util.Decimal64Test:testEquals,pass,1
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest:testTwoAxes,pass,1
org.apache.commons.math3.util.MathArraysTest:testArrayEqualsIncludingNaN,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testAtan2,pass,1
org.apache.commons.math3.stat.descriptive.moment.VectorialCovarianceTest:testSerial,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextPoisson,pass,1
org.apache.commons.math3.linear.MatrixUtilsTest:testFractionConverter,pass,1
org.apache.commons.math3.distribution.BinomialDistributionTest:testMoments,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testComposeMismatchedDimensions,pass,1
org.apache.commons.math3.util.ArithmeticUtilsTest:testFactorial,pass,1
org.apache.commons.math3.analysis.solvers.MullerSolverTest:testSinFunction,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testInputSigmaNegative,failure,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testToString,pass,1
org.apache.commons.math3.stat.descriptive.moment.SecondMomentTest:testSerialization,pass,1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testMath209,pass,1
org.apache.commons.math3.fraction.FractionFormatTest:testParseInteger,pass,1
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest:testHdiagConstant,pass,1
org.apache.commons.math3.linear.BlockFieldMatrixTest:testGetSubMatrix,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest:testIncFirstRev,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest:testMinpackMeyer,failure,0
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest:testKirby2,pass,1
org.apache.commons.math3.util.ArithmeticUtilsTest:testGcdLong,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextChiSquare,pass,1
org.apache.commons.math3.distribution.NormalDistributionTest:testInverseCumulativeProbabilityExtremes,pass,1
org.apache.commons.math3.random.Well512aTest:testNextPoissonConsistency,pass,1
org.apache.commons.math3.util.FastMathTest:testAsinAccuracy,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextExponential,pass,1
org.apache.commons.math3.distribution.PascalDistributionTest:testConsistencyAtSupportBounds,pass,1
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest:testContainsKey,pass,1
org.apache.commons.math3.optimization.SimplePointCheckerTest:testIterationCheckDisabled,pass,1
org.apache.commons.math3.stat.descriptive.moment.VarianceTest:testMomentSmallSamples,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testAtanh,pass,1
org.apache.commons.math3.complex.FrenchComplexFormatTest:testParseSimpleNoDecimals,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextSecureLongNegativeRange,pass,1
org.apache.commons.math3.util.MathArraysTest:testSortInPlaceExample,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatTest:testNonDefaultSetting,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextUniformUniformNegativeToPositiveBounds,pass,1
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest:testLongly,pass,1
org.apache.commons.math3.stat.descriptive.moment.MeanTest:testWeightedMean,pass,1
org.apache.commons.math3.special.GammaTest:testInvGamma1pm1,pass,1
org.apache.commons.math3.stat.regression.SimpleRegressionTest:testRemoveObsFromSingle,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextSecureIntIAE,pass,1
org.apache.commons.math3.random.Well1024aTest:testNextLongNegativeRange,pass,1
org.apache.commons.math3.util.FastMathTest:testExpm1Accuracy,pass,1
org.apache.commons.math3.distribution.FDistributionTest:testIsSupportUpperBoundInclusive,pass,1
org.apache.commons.math3.distribution.LevyDistributionTest:testSampling,pass,1
org.apache.commons.math3.optim.linear.SimplexSolverTest:testDegeneracy,failure,0
org.apache.commons.math3.linear.SchurTransformerTest:testNonSquare,pass,1
org.apache.commons.math3.random.Well44497bTest:testFloatDirect,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testDotProductMixedTypes,pass,1
org.apache.commons.math3.complex.ComplexFormatTest:testParseNegativeBoth,pass,1
org.apache.commons.math3.util.MultidimensionalCounterTest:testIterationConsistency,pass,1
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValuesTest:testEqualsAndHashCode,pass,1
org.apache.commons.math3.ode.nonstiff.HighamHall54StepInterpolatorTest:serialization,pass,1
org.apache.commons.math3.genetics.ListPopulationTest:testSetPopulationLimit,pass,1
org.apache.commons.math3.stat.descriptive.moment.KurtosisTest:testCopyConsistency,pass,1
org.apache.commons.math3.complex.ComplexTest:testAtan,pass,1
org.apache.commons.math3.linear.EigenSolverTest:testSolve,pass,1
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest:testDiagonalRosen,pass,1
org.apache.commons.math3.distribution.GammaDistributionTest:testMoments,pass,1
org.apache.commons.math3.util.OpenIntToFieldTest:testGetFromEmpty,pass,1
org.apache.commons.math3.random.Well512aTest:testNextIntIAE,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testAdd,pass,1
org.apache.commons.math3.special.BetaTest:testRegularizedBetaPositiveZeroPositive,pass,1
org.apache.commons.math3.distribution.WeibullDistributionTest:testIsSupportLowerBoundInclusive,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testPrimitiveAdd,pass,1
org.apache.commons.math3.optim.SimpleValueCheckerTest:testIterationCheckDisabled,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testExpm1,pass,1
org.apache.commons.math3.linear.FieldLUDecompositionTest:testNonSquare,pass,1
org.apache.commons.math3.fraction.BigFractionFormatTest:testFormat,pass,1
org.apache.commons.math3.transform.FastCosineTransformerTest:testParameters[0],pass,1
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest:testLeastSquares1,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testCbrtDefinition,pass,1
org.apache.commons.math3.util.ArithmeticUtilsTest:testStirlingS2Overflow,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextLongNegativeRange,pass,1
org.apache.commons.math3.random.Well19937cTest:testNextChiSquare,pass,1
org.apache.commons.math3.random.ValueServerTest:testEmptyReplayFile,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testMapMultiply,pass,1
org.apache.commons.math3.linear.FieldMatrixImplTest:testTranspose,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testAngular,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextSecureHex,pass,1
org.apache.commons.math3.fitting.CurveFitterTest:testMath303,failure,0
org.apache.commons.math3.distribution.CauchyDistributionTest:testSampling,pass,1
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest:testConstant,pass,1
org.apache.commons.math3.linear.QRDecompositionTest:testHTrapezoidal,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testSqrtPow2,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testNaN,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextPoisson,pass,1
org.apache.commons.math3.linear.RealVectorTest:testGetL1DistanceDimensionMismatch,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextIntIAE2,pass,1
org.apache.commons.math3.linear.SingularValueDecompositionTest:testConditionNumber,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest:testNoDependency,failure,0
org.apache.commons.math3.stat.descriptive.moment.VarianceTest:testNaN,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testDistanceSq,pass,1
org.apache.commons.math3.random.CorrelatedRandomVectorGeneratorTest:testRootMatrix,pass,1
org.apache.commons.math3.distribution.PascalDistributionTest:testDegenerate1,pass,1
org.apache.commons.math3.distribution.PascalDistributionTest:testDegenerate0,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatisticsTest:testOverrideVarianceWithMathClass,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testFirstLaguerrePolynomials,pass,1
org.apache.commons.math3.stat.StatUtilsTest:testNormalize1,pass,1
org.apache.commons.math3.analysis.solvers.LaguerreSolverTest:testLinearFunction,pass,1
org.apache.commons.math3.util.Decimal64Test:testRootN,pass,1
org.apache.commons.math3.util.FastMathTest:testIntPow,pass,1
org.apache.commons.math3.analysis.FunctionUtilsTest:testAddDifferentiable,pass,1
org.apache.commons.math3.distribution.BinomialDistributionTest:testIllegalArguments,pass,1
org.apache.commons.math3.complex.ComplexTest:testLogZero,pass,1
org.apache.commons.math3.random.StableRandomGeneratorTest:testNextDouble,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testConstant,pass,1
org.apache.commons.math3.optimization.fitting.HarmonicFitterTest:testTinyVariationsData,pass,1
org.apache.commons.math3.linear.TriDiagonalTransformerTest:testMatricesValues5,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testNormalize,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testGetEntryInvalidIndex2,pass,1
org.apache.commons.math3.random.Well19937aTest:testNextCauchy,pass,1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest:testSummaryConsistency,pass,1
org.apache.commons.math3.util.PrecisionTest:testEqualsWithRelativeTolerance,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testReciprocal,pass,1
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest:testNonInvertible,pass,1
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest:testSinMin,pass,1
org.apache.commons.math3.stat.descriptive.moment.VarianceTest:testWeightedVariance,pass,1
org.apache.commons.math3.optimization.fitting.HarmonicFitterTest:testInitialGuess,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FrenchVector3DFormatTest:testForgottenSeparator,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextLongPositiveRange,pass,1
org.apache.commons.math3.util.Decimal64Test:testNegate,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testFirstLegendrePolynomials,pass,1
org.apache.commons.math3.random.ISAACTest:testNextLong2,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest:testString,pass,1
org.apache.commons.math3.distribution.LevyDistributionTest:testDensityIntegrals,pass,1
org.apache.commons.math3.fraction.BigFractionFormatTest:testParseProperInvalidMinus,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testAbs,pass,1
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest:testInconsistentEquations,pass,1
